date,ward_name,NDVI,prcp,lst,msdi,GCI,GCI_class
2024-03-01,Sagante/Jaldesa,0.0461,89.31,34.44,0.0867,29.52,Poor
2024-04-01,Sagante/Jaldesa,0.03,61.2,29.88,0.0895,26.72,Poor
2024-05-01,Sagante/Jaldesa,0.03,36.51,29.95,0.0819,24.24,Poor
2024-06-01,Sagante/Jaldesa,0.03,20.2,28.55,0.0777,23.57,Poor
2024-07-01,Sagante/Jaldesa,0.03,14.39,26.25,0.0874,22.29,Poor
2024-08-01,Sagante/Jaldesa,0.03,23.6,27.39,0.0858,23.28,Poor
2024-09-01,Sagante/Jaldesa,0.03,10.23,30.78,0.082,19.18,Very poor
2024-10-01,Sagante/Jaldesa,0.03,47.64,28.59,0.087,26.06,Poor
2024-11-01,Sagante/Jaldesa,0.055,82.69,29.76,0.0872,32.68,Poor
2024-12-01,Sagante/Jaldesa,0.0982,84.46,31.42,0.078,36.69,Poor
2025-01-01,Sagante/Jaldesa,0.03,13.9,31.7,0.0827,18.89,Very poor
2025-02-01,Sagante/Jaldesa,0.03,12.47,34.1,0.0802,17.29,Very poor
2025-03-01,Sagante/Jaldesa,0.03,69.7,31.36,0.0833,28.34,Poor
2025-04-01,Sagante/Jaldesa,0.03,55.81,28.44,0.082,28.66,Poor
2025-05-01,Sagante/Jaldesa,0.03,49.53,27.7,0.0726,30.29,Poor
2025-06-01,Sagante/Jaldesa,0.03,18.71,28.42,0.0861,21.58,Poor
2025-07-01,Sagante/Jaldesa,0.03,14.59,26.13,0.0895,21.97,Poor
2025-08-01,Sagante/Jaldesa,0.03,22.87,28.8,0.0776,23.85,Poor
2025-09-01,Sagante/Jaldesa,0.03,24.8,28.42,0.082,23.49,Poor
2025-10-01,Sagante/Jaldesa,0.03,30.25,30.51,0.0814,22.88,Poor
2025-11-01,Sagante/Jaldesa,0.0491,86.09,28.37,0.0905,33.2,Poor
2025-12-01,Sagante/Jaldesa,0.03,51.45,30.54,0.0865,25.24,Poor
2026-01-01,Sagante/Jaldesa,0.03,18.14,32.88,0.08,19.26,Very poor
2026-02-01,Sagante/Jaldesa,0.03,14.77,31.96,0.0784,19.78,Very poor
2026-03-01,Sagante/Jaldesa,0.03,62.06,31.77,0.0833,26.74,Poor
2026-04-01,Sagante/Jaldesa,0.03,62.38,27.61,0.0788,31.11,Poor
2026-05-01,Sagante/Jaldesa,0.03,52.18,29.32,0.0818,27.38,Poor
2026-06-01,Sagante/Jaldesa,0.03,18.45,29.63,0.0843,20.95,Poor
2026-07-01,Sagante/Jaldesa,0.03,16.88,28.31,0.0783,23.09,Poor
2026-08-01,Sagante/Jaldesa,0.03,18.68,29.87,0.0871,20.19,Poor
2019-01-01,Sololo,0.03,19.14,32.59,0.0758,20.59,Poor
2019-02-01,Sololo,0.03,12.99,31.8,0.0769,19.95,Very poor
2019-03-01,Sololo,0.1056,62.8,31.54,0.0696,35.37,Poor
2019-04-01,Sololo,0.1598,63.73,29.38,0.0664,41.77,Moderate
2019-05-01,Sololo,0.1295,51.58,29.93,0.083,33.48,Poor
2019-06-01,Sololo,0.1263,34.3,26.77,0.0736,35.0,Poor
2019-07-01,Sololo,0.0435,14.78,25.78,0.0731,26.87,Poor
2019-08-01,Sololo,0.0415,23.12,24.72,0.082,26.98,Poor
2019-09-01,Sololo,0.03,12.09,30.18,0.0756,21.39,Poor
2019-10-01,Sololo,0.1196,72.26,29.64,0.0626,41.02,Moderate
2019-11-01,Sololo,0.1474,61.8,30.37,0.0708,38.82,Poor
2019-12-01,Sololo,0.221,91.88,31.64,0.0615,50.02,Moderate
2020-01-01,Sololo,0.1238,14.42,31.36,0.0641,29.96,Poor
2020-02-01,Sololo,0.0511,18.8,31.36,0.0852,20.91,Poor
2020-03-01,Sololo,0.0885,42.1,29.65,0.0746,31.13,Poor
2020-04-01,Sololo,0.2116,100.04,30.39,0.0735,49.06,Moderate
2020-05-01,Sololo,0.1551,34.6,28.27,0.0733,35.94,Poor
2020-06-01,Sololo,0.0666,19.29,29.07,0.0803,25.0,Poor
2020-07-01,Sololo,0.0491,22.63,29.6,0.0755,24.97,Poor
2020-08-01,Sololo,0.0321,17.91,29.35,0.0851,21.07,Poor
2020-09-01,Sololo,0.0367,22.7,28.72,0.0791,24.03,Poor
2020-10-01,Sololo,0.094,47.96,32.31,0.0705,31.29,Poor
2020-11-01,Sololo,0.0585,22.58,29.61,0.0801,24.6,Poor
2020-12-01,Sololo,0.032,20.86,31.03,0.0804,21.24,Poor
2021-01-01,Sololo,0.03,12.14,31.91,0.0859,17.72,Very poor
2021-02-01,Sololo,0.03,5.21,33.51,0.0864,15.18,Very poor
2021-03-01,Sololo,0.03,22.58,30.42,0.0761,22.83,Poor
2021-04-01,Sololo,0.037,29.6,32.09,0.0607,26.59,Poor
2021-05-01,Sololo,0.0595,42.66,31.84,0.0636,29.9,Poor
2021-06-01,Sololo,0.03,8.33,30.67,0.0781,19.83,Very poor
2021-07-01,Sololo,0.03,4.78,29.76,0.0743,20.81,Poor
2021-08-01,Sololo,0.03,11.89,30.06,0.0892,18.43,Very poor
2021-09-01,Sololo,0.03,10.26,30.36,0.0773,20.56,Poor
2021-10-01,Sololo,0.03,25.41,32.45,0.0792,21.0,Poor
2021-11-01,Sololo,0.0704,37.53,28.88,0.0846,27.49,Poor
2021-12-01,Sololo,0.0611,34.5,33.16,0.0694,26.3,Poor
2022-01-01,Sololo,0.0316,10.78,33.13,0.0802,17.91,Very poor
2022-02-01,Sololo,0.03,3.76,32.97,0.0724,18.48,Very poor
2022-03-01,Sololo,0.03,24.82,32.38,0.0838,19.93,Very poor
2022-04-01,Sololo,0.03,26.44,31.78,0.0944,18.33,Very poor
2022-05-01,Sololo,0.03,24.51,31.71,0.0828,20.65,Poor
2022-06-01,Sololo,0.03,12.44,29.28,0.0735,22.64,Poor
2022-07-01,Sololo,0.03,12.36,28.38,0.0819,21.47,Poor
2022-08-01,Sololo,0.03,3.63,28.08,0.0772,21.32,Poor
2022-09-01,Sololo,0.03,11.79,29.15,0.0818,20.79,Poor
2022-10-01,Sololo,0.03,15.91,34.28,0.0842,16.83,Very poor
2022-11-01,Sololo,0.0725,48.17,30.87,0.0708,30.89,Poor
2022-12-01,Sololo,0.0763,34.31,32.23,0.0725,27.4,Poor
2023-01-01,Sololo,0.03,7.32,31.99,0.0847,17.13,Very poor
2023-02-01,Sololo,0.03,8.31,32.17,0.083,17.52,Very poor
2023-03-01,Sololo,0.03,28.56,33.23,0.0789,20.97,Poor
2023-04-01,Sololo,0.211,103.79,30.06,0.0513,54.84,Moderate
2023-05-01,Sololo,0.2677,100.94,27.92,0.053,59.68,Moderate
2023-06-01,Sololo,0.1447,29.58,27.29,0.0678,36.38,Poor
2023-07-01,Sololo,0.0875,25.41,26.29,0.0704,31.91,Poor
2023-08-01,Sololo,0.03,6.19,30.36,0.0849,18.2,Very poor
2023-09-01,Sololo,0.03,12.39,30.53,0.092,17.53,Very poor
2023-10-01,Sololo,0.16,91.24,29.17,0.0772,44.13,Moderate
2023-11-01,Sololo,0.1991,75.41,27.48,0.0557,50.37,Moderate
2023-12-01,Sololo,0.2947,160.1,29.64,0.0511,68.79,Good
2024-01-01,Sololo,0.1295,11.71,33.32,0.0661,27.89,Poor
2024-02-01,Sololo,0.0595,14.05,32.77,0.0805,20.63,Poor
2024-03-01,Sololo,0.1079,50.21,32.67,0.0891,28.21,Poor
2024-04-01,Sololo,0.1735,78.45,29.88,0.0637,45.38,Moderate
2024-05-01,Sololo,0.291,107.29,28.23,0.0587,60.84,Good
2024-06-01,Sololo,0.1692,30.91,28.68,0.0759,35.4,Poor
2024-07-01,Sololo,0.0669,15.05,25.54,0.0727,28.83,Poor
2024-08-01,Sololo,0.0428,15.49,30.51,0.0808,21.45,Poor
2024-09-01,Sololo,0.0431,23.52,29.12,0.0722,25.82,Poor
2024-10-01,Sololo,0.1114,63.67,29.36,0.0573,40.42,Moderate
2024-11-01,Sololo,0.2147,95.27,30.96,0.0528,52.64,Moderate
2024-12-01,Sololo,0.2013,51.35,31.49,0.0597,42.4,Moderate
2025-01-01,Sololo,0.098,18.41,32.58,0.0718,26.14,Poor
2025-02-01,Sololo,0.0511,8.6,33.63,0.0724,20.24,Poor
2025-03-01,Sololo,0.0843,48.55,32.33,0.0671,31.44,Poor
2025-04-01,Sololo,0.2204,99.33,29.68,0.068,51.36,Moderate
2025-05-01,Sololo,0.1839,53.96,29.33,0.0726,40.5,Moderate
2025-06-01,Sololo,0.1034,25.65,29.24,0.0743,29.83,Poor
2025-07-01,Sololo,0.0516,17.81,24.58,0.0735,28.81,Poor
2025-08-01,Sololo,0.03,15.15,27.12,0.0748,24.54,Poor
2025-09-01,Sololo,0.03,14.53,27.85,0.0771,23.34,Poor
2025-10-01,Sololo,0.0713,50.49,29.57,0.0779,30.66,Poor
2025-11-01,Sololo,0.1704,86.11,28.24,0.0662,47.2,Moderate
2025-12-01,Sololo,0.225,81.47,27.95,0.0648,50.79,Moderate
2026-01-01,Sololo,0.077,11.79,32.89,0.0665,24.48,Poor
2026-02-01,Sololo,0.0598,15.07,30.77,0.0796,22.62,Poor
2026-03-01,Sololo,0.1103,65.01,32.25,0.0712,35.16,Poor
2026-04-01,Sololo,0.175,64.13,30.79,0.0649,42.1,Moderate
2026-05-01,Sololo,0.1418,54.25,28.97,0.0821,35.77,Poor
2026-06-01,Sololo,0.0871,29.37,28.39,0.0731,30.25,Poor
2026-07-01,Sololo,0.0414,13.94,26.2,0.0857,23.43,Poor
2026-08-01,Sololo,0.03,12.64,27.23,0.0872,21.27,Poor
2019-01-01,Turbi,0.1365,11.94,30.66,0.0665,30.46,Poor
2019-02-01,Turbi,0.2155,23.26,31.95,0.0562,39.15,Poor
2019-03-01,Turbi,0.2803,45.65,31.95,0.0618,46.16,Moderate
2019-04-01,Turbi,0.4396,92.31,30.93,0.0398,70.79,Good
2019-05-01,Turbi,0.4609,83.7,29.37,0.0362,72.89,Good
2019-06-01,Turbi,0.3606,21.45,25.44,0.0444,56.81,Moderate
2019-07-01,Turbi,0.2954,15.08,27.48,0.0505,48.21,Moderate
2019-08-01,Turbi,0.2534,20.54,27.92,0.0595,43.83,Moderate
2019-09-01,Turbi,0.2483,27.34,28.79,0.0629,43.15,Moderate
2019-10-01,Turbi,0.369,60.56,28.55,0.047,60.86,Good
2019-11-01,Turbi,0.4032,71.37,27.98,0.0564,63.43,Good
2019-12-01,Turbi,0.4681,88.29,30.06,0.0299,75.02,Good
2020-01-01,Turbi,0.3532,20.67,33.29,0.0499,48.68,Moderate
2020-02-01,Turbi,0.2719,14.07,34.37,0.0611,38.52,Poor
2020-03-01,Turbi,0.3483,49.04,31.09,0.0398,57.06,Moderate
2020-04-01,Turbi,0.3669,64.02,29.84,0.0375,62.37,Good
2020-05-01,Turbi,0.4328,79.26,28.94,0.0349,70.82,Good
2020-06-01,Turbi,0.3292,8.87,27.21,0.0445,51.09,Moderate
2020-07-01,Turbi,0.2651,15.46,27.96,0.0618,43.25,Moderate
2020-08-01,Turbi,0.2341,10.56,27.48,0.0648,39.98,Poor
2020-09-01,Turbi,0.2296,13.57,28.72,0.063,39.58,Poor
2020-10-01,Turbi,0.2664,29.98,31.68,0.061,42.96,Moderate
2020-11-01,Turbi,0.3167,41.96,31.78,0.0496,50.94,Moderate
2020-12-01,Turbi,0.3364,36.2,30.74,0.0484,52.45,Moderate
2021-01-01,Turbi,0.2509,8.36,31.77,0.0509,40.45,Moderate
2021-02-01,Turbi,0.216,9.31,32.56,0.0533,37.0,Poor
2021-03-01,Turbi,0.2555,26.55,33.73,0.0525,41.87,Moderate
2021-04-01,Turbi,0.257,22.04,30.69,0.0568,42.7,Moderate
2021-05-01,Turbi,0.2797,30.27,29.11,0.0558,47.15,Moderate
2021-06-01,Turbi,0.2306,6.7,27.19,0.0592,40.57,Moderate
2021-07-01,Turbi,0.1906,6.71,28.93,0.0673,34.58,Poor
2021-08-01,Turbi,0.2182,11.53,28.92,0.0626,38.37,Poor
2021-09-01,Turbi,0.2212,4.83,30.24,0.0562,37.82,Poor
2021-10-01,Turbi,0.1879,2.61,29.63,0.0618,34.37,Poor
2021-11-01,Turbi,0.2607,43.79,29.72,0.0643,45.71,Moderate
2021-12-01,Turbi,0.2799,22.5,32.3,0.0575,42.94,Moderate
2022-01-01,Turbi,0.2432,7.19,35.41,0.0639,33.93,Poor
2022-02-01,Turbi,0.2319,8.91,32.24,0.0516,38.69,Poor
2022-03-01,Turbi,0.2261,22.11,30.54,0.0592,40.14,Moderate
2022-04-01,Turbi,0.285,42.7,30.69,0.0475,50.19,Moderate
2022-05-01,Turbi,0.2934,40.57,28.91,0.0558,50.0,Moderate
2022-06-01,Turbi,0.2643,7.18,29.22,0.0563,42.04,Moderate
2022-07-01,Turbi,0.2199,5.42,29.13,0.0632,37.16,Poor
2022-08-01,Turbi,0.2274,7.92,29.08,0.0605,38.75,Poor
2022-09-01,Turbi,0.2116,7.08,29.11,0.0504,39.73,Poor
2022-10-01,Turbi,0.2661,35.63,31.94,0.0548,45.06,Moderate
2022-11-01,Turbi,0.2526,24.85,30.49,0.0608,42.14,Moderate
2022-12-01,Turbi,0.3182,44.19,33.47,0.0457,50.92,Moderate
2023-01-01,Turbi,0.2547,2.64,32.2,0.0607,37.26,Poor
2023-02-01,Turbi,0.2269,9.19,33.76,0.0585,35.64,Poor
2023-03-01,Turbi,0.2244,11.08,32.47,0.0576,37.0,Poor
2023-04-01,Turbi,0.3312,74.98,29.88,0.0535,58.11,Moderate
2023-05-01,Turbi,0.3987,68.75,28.87,0.0469,64.07,Good
2023-06-01,Turbi,0.3025,17.4,28.44,0.0404,50.56,Moderate
2023-07-01,Turbi,0.2539,1.17,28.62,0.0568,40.67,Moderate
2023-08-01,Turbi,0.2558,15.86,26.07,0.0535,46.01,Moderate
2023-09-01,Turbi,0.2549,22.62,31.6,0.0574,41.8,Moderate
2023-10-01,Turbi,0.4608,131.7,27.43,0.0352,82.67,Very good
2023-11-01,Turbi,0.5513,119.77,28.7,0.02,85.78,Very good
2023-12-01,Turbi,0.5736,108.52,27.65,0.0202,84.69,Very good
2024-01-01,Turbi,0.3762,15.57,32.22,0.0465,51.06,Moderate
2024-02-01,Turbi,0.3129,17.8,30.34,0.0364,50.74,Moderate
2024-03-01,Turbi,0.3324,43.11,30.53,0.0437,54.54,Moderate
2024-04-01,Turbi,0.3939,85.98,29.81,0.0441,66.48,Good
2024-05-01,Turbi,0.4513,71.57,28.01,0.0322,72.17,Good
2024-06-01,Turbi,0.3743,38.66,30.23,0.0534,54.82,Moderate
2024-07-01,Turbi,0.2978,12.15,29.11,0.0579,44.94,Moderate
2024-08-01,Turbi,0.261,14.55,29.55,0.0637,41.11,Moderate
2024-09-01,Turbi,0.2624,24.09,29.41,0.0455,46.95,Moderate
2024-10-01,Turbi,0.3273,56.17,31.68,0.0454,55.07,Moderate
2024-11-01,Turbi,0.4169,86.55,27.64,0.0519,68.18,Good
2024-12-01,Turbi,0.3774,40.91,31.06,0.0547,54.44,Moderate
2025-01-01,Turbi,0.2942,18.76,32.16,0.0513,44.82,Moderate
2025-02-01,Turbi,0.2268,5.11,33.03,0.0563,36.02,Poor
2025-03-01,Turbi,0.3064,45.16,32.4,0.0546,49.14,Moderate
2025-04-01,Turbi,0.4132,89.65,29.91,0.0291,71.69,Good
2025-05-01,Turbi,0.4637,87.11,29.08,0.0345,74.27,Good
2025-06-01,Turbi,0.3471,21.04,28.03,0.0436,53.93,Moderate
2025-07-01,Turbi,0.2746,8.62,26.49,0.0458,47.52,Moderate
2025-08-01,Turbi,0.2522,9.75,26.3,0.0565,43.92,Moderate
2025-09-01,Turbi,0.2528,11.45,30.51,0.0662,38.7,Poor
2025-10-01,Turbi,0.3146,56.02,28.47,0.051,55.46,Moderate
2025-11-01,Turbi,0.3473,51.65,27.86,0.0426,59.38,Moderate
2025-12-01,Turbi,0.4138,76.52,30.18,0.0438,66.08,Good
2026-01-01,Turbi,0.307,11.67,33.74,0.0458,44.48,Moderate
2026-02-01,Turbi,0.2592,21.11,32.78,0.0566,41.08,Moderate
2026-03-01,Turbi,0.3058,48.66,32.35,0.0481,51.17,Moderate
2026-04-01,Turbi,0.4241,91.88,29.63,0.0367,71.36,Good
2026-05-01,Turbi,0.4332,61.25,29.35,0.0311,68.36,Good
2026-06-01,Turbi,0.3469,24.48,28.36,0.0424,54.48,Moderate
2026-07-01,Turbi,0.323,31.35,28.05,0.0532,51.79,Moderate
2026-08-01,Turbi,0.2968,26.34,28.62,0.0598,47.2,Moderate
2019-01-01,Uran,0.03,14.54,33.7,0.0745,19.23,Very poor
2019-02-01,Uran,0.03,14.87,31.94,0.0772,20.1,Poor
2019-03-01,Uran,0.0982,63.06,30.45,0.0712,35.41,Poor
2019-04-01,Uran,0.2002,93.83,29.61,0.0458,54.0,Moderate
2019-05-01,Uran,0.1784,63.05,28.05,0.0684,43.58,Moderate
2019-06-01,Uran,0.0776,15.65,28.87,0.0755,26.4,Poor
2019-07-01,Uran,0.03,5.84,27.52,0.0746,22.71,Poor
2019-08-01,Uran,0.03,14.48,27.35,0.0913,20.56,Poor
2019-09-01,Uran,0.03,19.6,29.53,0.0818,21.78,Poor
2019-10-01,Uran,0.065,51.3,30.4,0.0753,30.27,Poor
2019-11-01,Uran,0.157,75.2,29.77,0.0603,44.53,Moderate
2019-12-01,Uran,0.0925,31.64,32.35,0.0749,27.45,Poor
2020-01-01,Uran,0.0343,15.43,32.74,0.0824,18.68,Very poor
2020-02-01,Uran,0.03,10.26,32.65,0.078,18.59,Very poor
2020-03-01,Uran,0.0846,58.65,31.56,0.067,33.78,Poor
2020-04-01,Uran,0.1973,91.02,28.72,0.0607,50.74,Moderate
2020-05-01,Uran,0.1066,23.46,28.29,0.0612,33.36,Poor
2020-06-01,Uran,0.0502,22.04,27.72,0.0827,24.86,Poor
2020-07-01,Uran,0.03,16.85,26.96,0.0785,24.11,Poor
2020-08-01,Uran,0.03,19.26,26.99,0.0885,22.28,Poor
2020-09-01,Uran,0.03,16.68,28.76,0.0949,19.0,Very poor
2020-10-01,Uran,0.03,19.05,29.86,0.0828,21.21,Poor
2020-11-01,Uran,0.03,31.75,32.72,0.0907,19.28,Very poor
2020-12-01,Uran,0.0415,21.27,31.67,0.0787,21.84,Poor
2021-01-01,Uran,0.03,5.21,32.96,0.0768,17.77,Very poor
2021-02-01,Uran,0.03,11.57,32.37,0.0792,18.75,Very poor
2021-03-01,Uran,0.03,27.7,30.94,0.0986,18.28,Very poor
2021-04-01,Uran,0.0571,42.87,31.77,0.0733,27.65,Poor
2021-05-01,Uran,0.0397,24.51,31.76,0.0887,19.97,Very poor
2021-06-01,Uran,0.03,15.44,29.69,0.09,19.13,Very poor
2021-07-01,Uran,0.03,8.25,28.75,0.0749,22.05,Poor
2021-08-01,Uran,0.03,0.0,31.13,0.0858,16.35,Very poor
2021-09-01,Uran,0.03,4.21,29.86,0.0843,18.42,Very poor
2021-10-01,Uran,0.03,25.21,31.77,0.0743,22.61,Poor
2021-11-01,Uran,0.0346,31.35,31.31,0.0901,20.79,Poor
2021-12-01,Uran,0.072,45.25,30.73,0.0827,27.85,Poor
2022-01-01,Uran,0.03,7.76,34.19,0.0718,18.31,Very poor
2022-02-01,Uran,0.03,1.25,33.34,0.082,15.63,Very poor
2022-03-01,Uran,0.03,24.19,33.78,0.0723,21.27,Poor
2022-04-01,Uran,0.0434,43.32,30.77,0.0801,26.06,Poor
2022-05-01,Uran,0.03,15.04,30.39,0.0797,20.81,Poor
2022-06-01,Uran,0.03,12.78,30.17,0.0839,19.66,Very poor
2022-07-01,Uran,0.03,6.24,30.8,0.069,21.38,Poor
2022-08-01,Uran,0.03,14.01,29.59,0.0715,23.08,Poor
2022-09-01,Uran,0.03,10.76,30.5,0.0786,20.25,Poor
2022-10-01,Uran,0.0435,36.96,28.64,0.0821,26.27,Poor
2022-11-01,Uran,0.0608,47.17,30.92,0.0799,27.84,Poor
2022-12-01,Uran,0.0551,26.23,30.94,0.0807,23.75,Poor
2023-01-01,Uran,0.03,2.47,35.94,0.0886,12.29,Very poor
2023-02-01,Uran,0.03,10.3,35.22,0.0761,16.95,Very poor
2023-03-01,Uran,0.03,21.95,33.98,0.0774,19.61,Very poor
2023-04-01,Uran,0.0825,46.79,28.81,0.0646,34.38,Poor
2023-05-01,Uran,0.1293,60.01,28.22,0.0741,38.23,Poor
2023-06-01,Uran,0.03,10.82,26.58,0.088,21.31,Poor
2023-07-01,Uran,0.03,15.49,26.97,0.0712,25.49,Poor
2023-08-01,Uran,0.03,16.77,27.07,0.0895,21.58,Poor
2023-09-01,Uran,0.03,19.81,30.74,0.0883,19.42,Very poor
2023-10-01,Uran,0.199,121.76,30.89,0.0631,53.7,Moderate
2023-11-01,Uran,0.2788,187.87,30.7,0.0488,67.34,Good
2023-12-01,Uran,0.3004,94.53,30.57,0.0461,60.3,Good
2024-01-01,Uran,0.1179,15.02,32.13,0.0713,27.43,Poor
2024-02-01,Uran,0.0515,15.14,30.39,0.0853,21.08,Poor
2024-03-01,Uran,0.0974,60.27,31.6,0.0807,31.87,Poor
2024-04-01,Uran,0.1719,78.13,29.32,0.062,46.05,Moderate
2024-05-01,Uran,0.094,29.17,28.84,0.0715,30.71,Poor
2024-06-01,Uran,0.0425,20.41,28.76,0.0868,22.31,Poor
2024-07-01,Uran,0.03,13.68,27.37,0.0817,22.54,Poor
2024-08-01,Uran,0.03,6.8,27.29,0.0816,21.48,Poor
2024-09-01,Uran,0.03,13.95,29.34,0.0813,21.11,Poor
2024-10-01,Uran,0.074,58.25,30.86,0.0728,32.25,Poor
2024-11-01,Uran,0.1187,52.43,30.89,0.0854,31.58,Poor
2024-12-01,Uran,0.1792,75.37,29.52,0.0597,46.46,Moderate
2025-01-01,Uran,0.0684,11.97,30.89,0.0734,23.98,Poor
2025-02-01,Uran,0.0392,17.05,34.4,0.079,18.72,Very poor
2025-03-01,Uran,0.0778,48.08,30.45,0.0795,29.65,Poor
2025-04-01,Uran,0.1549,80.88,30.36,0.0676,43.23,Moderate
2025-05-01,Uran,0.2221,85.75,28.55,0.0574,52.46,Moderate
2025-06-01,Uran,0.0996,21.37,29.4,0.0813,27.16,Poor
2025-07-01,Uran,0.0656,22.27,28.81,0.0817,25.33,Poor
2025-08-01,Uran,0.0388,21.17,27.67,0.0802,24.51,Poor
2025-09-01,Uran,0.03,19.22,28.63,0.0804,22.76,Poor
2025-10-01,Uran,0.0531,45.76,28.29,0.0762,30.01,Poor
2025-11-01,Uran,0.2449,127.27,29.11,0.0656,58.72,Moderate
2025-12-01,Uran,0.1675,43.39,30.21,0.0736,36.66,Poor
2026-01-01,Uran,0.0398,6.97,29.95,0.0827,19.84,Very poor
2026-02-01,Uran,0.0531,27.36,32.25,0.0732,24.43,Poor
2026-03-01,Uran,0.0541,38.8,31.35,0.087,24.06,Poor
2026-04-01,Uran,0.1428,75.97,28.24,0.0683,43.1,Moderate
2026-05-01,Uran,0.2069,87.47,27.33,0.0662,50.71,Moderate
2026-06-01,Uran,0.1047,24.82,27.14,0.0764,31.0,Poor
2026-07-01,Uran,0.03,11.73,26.27,0.0845,22.49,Poor
2026-08-01,Uran,0.03,16.96,26.7,0.075,25.13,Poor
2019-01-01,Angata Nayokie,0.1728,23.49,31.19,0.0643,35.0,Poor
2019-02-01,Angata Nayokie,0.2323,22.89,33.39,0.0515,40.13,Moderate
2019-03-01,Angata Nayokie,0.3647,92.73,29.17,0.0452,65.83,Good
2019-04-01,Angata Nayokie,0.472,118.83,26.32,0.0317,82.96,Very good
2019-05-01,Angata Nayokie,0.496,112.8,26.73,0.0329,83.05,Very good
2019-06-01,Angata Nayokie,0.3889,23.99,28.18,0.0435,57.22,Moderate
2019-07-01,Angata Nayokie,0.367,27.22,26.98,0.0469,56.45,Moderate
2019-08-01,Angata Nayokie,0.3305,22.17,26.79,0.0491,52.72,Moderate
2019-09-01,Angata Nayokie,0.275,12.01,29.83,0.0583,42.66,Moderate
2019-10-01,Angata Nayokie,0.3517,73.59,28.74,0.0406,63.1,Good
2019-11-01,Angata Nayokie,0.4946,124.96,27.99,0.0176,87.37,Very good
2019-12-01,Angata Nayokie,0.4361,72.91,29.44,0.0352,69.53,Good
2020-01-01,Angata Nayokie,0.3395,15.75,31.95,0.0434,49.41,Moderate
2020-02-01,Angata Nayokie,0.3104,23.29,29.37,0.0452,50.29,Moderate
2020-03-01,Angata Nayokie,0.4119,97.81,30.53,0.0382,70.45,Good
2020-04-01,Angata Nayokie,0.4914,114.31,27.68,0.0195,85.2,Very good
2020-05-01,Angata Nayokie,0.4491,62.44,26.89,0.0308,71.72,Good
2020-06-01,Angata Nayokie,0.3568,13.92,27.56,0.0472,52.97,Moderate
2020-07-01,Angata Nayokie,0.3005,24.39,26.15,0.0576,49.61,Moderate
2020-08-01,Angata Nayokie,0.3038,29.35,25.51,0.0479,53.33,Moderate
2020-09-01,Angata Nayokie,0.289,26.14,28.3,0.0517,48.67,Moderate
2020-10-01,Angata Nayokie,0.345,45.39,31.24,0.0557,52.56,Moderate
2020-11-01,Angata Nayokie,0.3729,66.22,28.03,0.034,65.39,Good
2020-12-01,Angata Nayokie,0.3682,37.79,32.57,0.03,57.56,Moderate
2021-01-01,Angata Nayokie,0.2938,12.97,30.66,0.0498,45.36,Moderate
2021-02-01,Angata Nayokie,0.261,2.75,33.72,0.06,36.63,Poor
2021-03-01,Angata Nayokie,0.2829,22.94,33.69,0.0619,41.15,Moderate
2021-04-01,Angata Nayokie,0.307,30.21,29.96,0.0522,49.18,Moderate
2021-05-01,Angata Nayokie,0.3583,56.37,30.62,0.0544,56.12,Moderate
2021-06-01,Angata Nayokie,0.2905,11.25,27.81,0.0573,45.44,Moderate
2021-07-01,Angata Nayokie,0.2592,6.88,28.16,0.0542,42.95,Moderate
2021-08-01,Angata Nayokie,0.2372,0.0,28.39,0.0721,36.1,Poor
2021-09-01,Angata Nayokie,0.2467,14.44,30.88,0.0585,40.2,Moderate
2021-10-01,Angata Nayokie,0.2788,28.42,29.22,0.056,46.66,Moderate
2021-11-01,Angata Nayokie,0.3412,58.39,28.86,0.0411,59.61,Moderate
2021-12-01,Angata Nayokie,0.3373,38.46,33.19,0.0361,53.67,Moderate
2022-01-01,Angata Nayokie,0.3009,13.0,32.26,0.0631,41.62,Moderate
2022-02-01,Angata Nayokie,0.245,5.61,31.25,0.0612,37.69,Poor
2022-03-01,Angata Nayokie,0.2935,33.08,31.91,0.0531,46.95,Moderate
2022-04-01,Angata Nayokie,0.3341,37.32,30.48,0.0526,51.75,Moderate
2022-05-01,Angata Nayokie,0.2977,27.7,28.52,0.0498,49.78,Moderate
2022-06-01,Angata Nayokie,0.2674,12.35,28.92,0.0533,44.02,Moderate
2022-07-01,Angata Nayokie,0.2429,5.87,25.54,0.0663,41.04,Moderate
2022-08-01,Angata Nayokie,0.2362,11.83,28.14,0.0642,39.95,Poor
2022-09-01,Angata Nayokie,0.2415,16.03,29.4,0.0556,41.92,Moderate
2022-10-01,Angata Nayokie,0.2663,23.7,29.02,0.0533,45.75,Moderate
2022-11-01,Angata Nayokie,0.335,54.39,28.74,0.0537,55.81,Moderate
2022-12-01,Angata Nayokie,0.302,33.98,29.99,0.0511,49.68,Moderate
2023-01-01,Angata Nayokie,0.2907,10.67,32.12,0.0487,43.84,Moderate
2023-02-01,Angata Nayokie,0.2423,3.98,32.82,0.062,35.82,Poor
2023-03-01,Angata Nayokie,0.304,41.25,32.51,0.0482,49.66,Moderate
2023-04-01,Angata Nayokie,0.4249,112.22,28.67,0.0404,74.75,Good
2023-05-01,Angata Nayokie,0.422,64.2,28.99,0.0281,69.02,Good
